experiment_mode,strategy,scope,role,member_id,model_type,seed,MSE,MAE,MAPE (%),RMSE,train_loss_final,val_loss_final,runtime_sec,status,error
parallel_independent,window_mean,base_members_half1,member,gru_seed1,gru,1.0,0.012757181548797734,0.04352395175236346,3.7836774908333113,0.11294769386223755,0.0006684536810203139,0.0002988535852637142,10.549666974000502,ok,
parallel_independent,window_mean,base_members_half1,member,gru_seed2,gru,2.0,0.013173500290268233,0.054607548451354196,9.034229970505734,0.11477586980837144,0.0006493976958089846,0.00046411665971390903,10.655519893000019,ok,
parallel_independent,window_mean,base_members_half1,member,gru_seed3,gru,3.0,0.012322349619738422,0.03227364722775251,2.4828983686050603,0.1110060792017195,0.0006638269123466237,0.00029274518601596355,10.874650551999366,ok,
parallel_independent,window_mean,base_members_half1,member,gru_seed4,gru,4.0,0.012090923694307334,0.03156169193301584,3.729130867069345,0.10995873632552956,0.000666184899362038,0.0002991739602293819,10.581666360999407,ok,
parallel_independent,window_mean,base_members_half1,member,rnn_seed0,rnn,0.0,0.013515932902728851,0.059067979121678195,7.569484773797012,0.11625804446458254,0.0006994099101543362,0.000405964587116614,6.504346545999397,ok,
parallel_independent,window_mean,base_members_half1,member,rnn_seed1,rnn,1.0,0.01371221922722557,0.046384753616631115,5.662079625522492,0.11709918542511545,0.0007077513471378665,0.00037852884270250797,6.5523637070000404,ok,
parallel_independent,window_mean,base_members_half1,member,rnn_seed2,rnn,2.0,0.013475060338873815,0.04592887994929382,6.111789450748059,0.11608212756007626,0.0007031215728417428,0.0003526169457472861,6.3569046399998115,ok,
parallel_independent,window_mean,base_members_half1,member,rnn_seed3,rnn,3.0,0.012831574655336912,0.040446338504295555,5.380048602638383,0.11327654062221759,0.0007128435808331273,0.0003298571682535112,6.287735459000032,ok,
parallel_independent,window_mean,base_members_half1,member,rnn_seed4,rnn,4.0,0.01425919901527402,0.04950040762356356,4.451011748040348,0.11941188808185733,0.0006781814758528324,0.0003538654127623886,6.3826109960000394,ok,
parallel_independent,window_mean,base_members_half1,member,lstm_seed0,lstm,0.0,0.012119335693511825,0.03128739111178723,3.7209540487495856,0.11008785443232066,0.0006605764880496442,0.00029994567739777267,7.358307534999767,ok,
parallel_independent,window_mean,base_members_half1,member,lstm_seed1,lstm,1.0,0.01209579795668654,0.03070230237101875,2.774243916777403,0.10998089814457117,0.0006700481017830007,0.0002888993767555803,7.251454533000469,ok,
parallel_independent,window_mean,base_members_half1,member,lstm_seed2,lstm,2.0,0.01277238874146293,0.03642241537806596,4.6134283499850905,0.11301499343654775,0.0006644962253856455,0.00034063137718476355,7.149103963000016,ok,
parallel_independent,window_mean,base_members_half1,member,lstm_seed3,lstm,3.0,0.015710130949190455,0.07546846083168231,9.141747866407368,0.12534006123020067,0.0006664666391859414,0.000436345610069111,7.33248295499925,ok,
parallel_independent,window_mean,base_members_half1,member,lstm_seed4,lstm,4.0,0.012170377253595044,0.028995539004903783,2.32985380448056,0.11031943280127506,0.0006524068112814782,0.00029018850182183087,7.366843957999663,ok,
