,round,MSE,MAE,MAPE (%),RMSE,runtime_sec,status,strategy,strategy_label
312,13,0.0006370824606074885,0.006227924831039625,5.195620637071977,0.02524049247949589,1.6540497000023606,ok,window_mean,Rolling window mean
313,14,0.0006052885826822187,0.008989210598885395,8.444836381114337,0.024602613330339904,1.771155099999305,ok,window_mean,Rolling window mean
314,15,0.0006776798328546209,0.00773234156731281,5.9682179380310725,0.026032284434037305,1.5140185999989626,ok,window_mean,Rolling window mean
315,16,0.0007235076430371066,0.009180808520878167,5.388726190322246,0.026898097386936246,1.6908530999971845,ok,window_mean,Rolling window mean
316,17,0.0006345178555619628,0.007246919595555262,6.796497638062353,0.02518963786087372,2.1556902999982412,ok,window_mean,Rolling window mean
317,18,0.0006802758717339406,0.008308225370568918,5.500296761359984,0.026082098683463735,1.7671824999997625,ok,window_mean,Rolling window mean
318,19,0.000841399603915563,0.012616634742907347,8.830970829555561,0.029006888904457902,1.6164112000005844,ok,window_mean,Rolling window mean
319,20,0.0007483625923653507,0.012125946566770018,9.395139683143913,0.027356216704167092,1.9074712000001455,ok,window_mean,Rolling window mean
320,21,0.0009363880557126733,0.014838397341830572,8.4731237018725,0.030600458423243816,1.4880269999994198,ok,window_mean,Rolling window mean
321,22,0.0009613808435816155,0.0172491325323288,9.429140571886528,0.03100614202995296,1.4977551999982097,ok,window_mean,Rolling window mean
322,23,0.0009348696461867405,0.015773893134585864,7.634839361168313,0.030575638115773487,1.5992158000008203,ok,window_mean,Rolling window mean
323,24,0.0006175380481912155,0.006044455268604747,4.153601779410887,0.024850312838900348,1.840249799999583,ok,window_mean,Rolling window mean
324,25,0.0008345164186457605,0.012951806928871932,6.304384755582893,0.028887997830340552,1.7017629000001762,ok,window_mean,Rolling window mean
325,26,0.0010247390741636735,0.018843711185423193,9.795044752469577,0.032011545950854564,1.5939723000010417,ok,window_mean,Rolling window mean
326,27,0.000818006198765956,0.013773412119057199,7.173755570953927,0.028600807659329413,1.6117506000009598,ok,window_mean,Rolling window mean
327,28,0.0006398526368547972,0.006983589169417478,4.097224635614212,0.025295308593784684,1.69023659999948,ok,window_mean,Rolling window mean
328,29,0.0006380742338306038,0.0067430918624477145,4.4058162346356395,0.025260131310636605,1.5041553000010026,ok,window_mean,Rolling window mean
329,30,0.0005870410657722205,0.005341641139061762,4.8607631507767195,0.024228930347256778,1.5315953999997873,ok,window_mean,Rolling window mean
330,31,0.000833427018565331,0.013193142893276192,5.86404498321045,0.028869136089695012,1.6166670999991766,ok,window_mean,Rolling window mean
331,32,0.0007703541941412347,0.012922713687383786,8.249856507710211,0.027755255252676646,1.7623043000021426,ok,window_mean,Rolling window mean
332,33,0.0008858528087557217,0.015319216209421612,7.417498722796102,0.029763279536296428,1.8045267000015883,ok,window_mean,Rolling window mean
333,34,0.000774900017500628,0.01210614975666688,6.568489222638628,0.027837026017529746,1.7547335000017483,ok,window_mean,Rolling window mean
334,35,0.0007243511840764183,0.010183095498256921,5.961306215796099,0.026913773129689903,1.4851455999996688,ok,window_mean,Rolling window mean
335,36,0.0008226782226469981,0.013005366297343923,6.619268189286679,0.028682367800566922,1.5410273999987112,ok,window_mean,Rolling window mean
336,37,0.0008082362587211809,0.013403453939423807,7.317885802906115,0.028429496279765158,1.6796730999994907,ok,window_mean,Rolling window mean
337,38,0.0007878822439181477,0.012376423628873088,7.0572011716594645,0.028069240173509286,1.5679272000015771,ok,window_mean,Rolling window mean
338,39,0.000766198831785718,0.011926596482203617,7.586334932722716,0.027680296815347158,1.6425137000005634,ok,window_mean,Rolling window mean
339,40,0.0006779658999287505,0.009446372928772933,7.711766710817532,0.02603777832167619,1.6357950999990862,ok,window_mean,Rolling window mean
340,41,0.0007279467532222537,0.011067026674544948,6.976369314688278,0.026980488379980332,1.6161290999989433,ok,window_mean,Rolling window mean
341,42,0.0006395533265833137,0.008061023688358012,6.75978259208045,0.025289391581912637,1.8319422000022314,ok,window_mean,Rolling window mean
342,43,0.0007704931444261693,0.012429604458015454,6.293735584977908,0.027757758274510737,1.5063017000029504,ok,window_mean,Rolling window mean
343,44,0.0007087483842005813,0.0100790881782683,6.321759142695135,0.026622328677269786,1.672261299998354,ok,window_mean,Rolling window mean
344,45,0.0007025591676280687,0.010034024196734126,7.199325054898892,0.026505832709576748,1.6145101000001887,ok,window_mean,Rolling window mean
345,46,0.0006972747280652679,0.010403120689510445,8.069851464775272,0.026405960086034894,1.6585429000006116,ok,window_mean,Rolling window mean
346,47,0.0007502609667635323,0.011677428783968853,8.935826514096847,0.027390892040302966,1.711961799999699,ok,window_mean,Rolling window mean
347,48,0.0007389056545140751,0.011414231087784174,7.653197116505092,0.027182819105348054,1.9072846999988542,ok,window_mean,Rolling window mean
348,49,0.0007703007148830234,0.011887396624362601,9.055360084763704,0.027754291828166383,1.5863155000006373,ok,window_mean,Rolling window mean
349,50,0.0009198914575434335,0.015708064278251502,6.96799151045102,0.03032971245401831,1.6509632999986934,ok,window_mean,Rolling window mean
350,51,0.0006740880418718144,0.009664377166317795,6.935296098448683,0.025963205539220584,1.7277399999984482,ok,window_mean,Rolling window mean
351,52,0.0008070108973407938,0.01295681011034536,7.787524936947973,0.028407937224318027,1.8588591000007,ok,window_mean,Rolling window mean
352,53,0.0007204269241656409,0.01084154086553302,7.0786010101398915,0.026840769813208428,2.138728199999605,ok,window_mean,Rolling window mean
353,54,0.0007390192466906702,0.011534911444178309,8.068600628565845,0.027184908436312053,1.8095658000020194,ok,window_mean,Rolling window mean
354,55,0.0007873326782514037,0.012377292936159627,6.469864838267824,0.028059449001208197,1.7057869999989634,ok,window_mean,Rolling window mean
355,56,0.0009361951653759985,0.016961942943317054,7.999972470125496,0.030597306505246478,1.7895289000007324,ok,window_mean,Rolling window mean
356,57,0.0008061920118967653,0.01314964605600064,6.954772898028508,0.02839352059707928,1.9000244999988354,ok,window_mean,Rolling window mean
357,58,0.0008760632234550181,0.015277125612563797,8.007172378181904,0.029598365215920592,1.7582718000012392,ok,window_mean,Rolling window mean
358,59,0.0008163670528570544,0.01285563950382323,7.0541356198727705,0.02857213770191258,1.8943869000031555,ok,window_mean,Rolling window mean
359,60,0.0010978761249587803,0.01931089870300473,9.11677143345523,0.033134213812293485,1.5299387000013667,ok,window_mean,Rolling window mean
360,61,0.0007524550128979977,0.011066879453487078,5.65049502682266,0.027430913453583672,1.5326074000004155,ok,window_mean,Rolling window mean
361,62,0.0006991284468638315,0.00971122278283856,7.270809657960899,0.02644103717451022,1.9920127999976103,ok,window_mean,Rolling window mean
362,63,0.0006744723650678142,0.009029194836647034,7.044080318334248,0.0259706057893884,1.620882499999425,ok,window_mean,Rolling window mean
363,64,0.0009913355498437557,0.017537666948696188,9.664223408675738,0.03148548157236531,1.7257198999977845,ok,window_mean,Rolling window mean
364,65,0.0007629783990661018,0.012174954311676967,6.821402862394684,0.02762206362794246,1.5638106999977026,ok,window_mean,Rolling window mean
365,66,0.0008528041173257319,0.014851898732901844,7.14600824778286,0.0292028100929642,2.0882184999973106,ok,window_mean,Rolling window mean
366,67,0.0007574847572114639,0.011517948304877111,6.72487532899029,0.02752244097480207,1.7391185999986192,ok,window_mean,Rolling window mean
367,68,0.0006139185924620951,0.006522079527497705,5.322146267821166,0.024777380661847512,1.5263166000004276,ok,window_mean,Rolling window mean
368,69,0.0007429711685039374,0.011793947332401394,5.9319987006089,0.02725749747324463,2.083969600000273,ok,window_mean,Rolling window mean
369,70,0.0008724997681575763,0.014636704322614701,7.35696233272962,0.029538107051020997,2.293249199999991,ok,window_mean,Rolling window mean
370,71,0.000922855200389945,0.016403125776331982,7.972497521598844,0.030378531899845736,1.707263199998124,ok,window_mean,Rolling window mean
371,72,0.0007747365910610983,0.01270038856920963,6.231684326814663,0.027834090447885994,1.894770899998548,ok,window_mean,Rolling window mean
372,73,0.0007138984037124102,0.011593082054229068,7.1851951075492835,0.02671887729139101,1.5666309999978694,ok,window_mean,Rolling window mean
373,74,0.0008692765331361623,0.014940763000987968,6.826018113337199,0.029483495944954734,1.5213103999994928,ok,window_mean,Rolling window mean
374,75,0.000799854786842052,0.013095090420391947,8.099606692854842,0.028281704100744213,1.6322560000007797,ok,window_mean,Rolling window mean
375,76,0.0007249468099641824,0.010559759617850509,6.147713483148117,0.026924836303386924,1.6314639000011084,ok,window_mean,Rolling window mean
376,77,0.000792318248555757,0.012818115718366099,7.223211700623826,0.028148148226051335,1.7255679999980202,ok,window_mean,Rolling window mean
377,78,0.0008059144429094204,0.012511733858333575,7.105018972341508,0.028388632283176667,1.5053346999993664,ok,window_mean,Rolling window mean
378,79,0.0008488618005799151,0.014391280121400243,7.432048375479992,0.02913523297624227,1.5245843999982753,ok,window_mean,Rolling window mean
379,80,0.0006349792390399706,0.008463882923592852,8.316234320328235,0.02519879439655736,1.6375950000001467,ok,window_mean,Rolling window mean
380,81,0.0008877975741915443,0.015229238402546263,6.986070210139092,0.029795932175240705,1.7976495000002615,ok,window_mean,Rolling window mean
381,82,0.000767388523096174,0.012116879866696791,5.969217672229145,0.027701778338153203,1.6196840000011434,ok,window_mean,Rolling window mean
382,83,0.0008367584054609248,0.014910507938536538,7.7271744937189855,0.028926776617191983,1.7600128999984008,ok,window_mean,Rolling window mean
383,84,0.0008784429472415944,0.014668475937480068,6.702653922744728,0.02963853821026932,1.4826960999998846,ok,window_mean,Rolling window mean
384,85,0.000713087884753676,0.010207935487523237,6.273361989205872,0.026703705449874854,1.80375930000082,ok,window_mean,Rolling window mean
385,86,0.000705599876646597,0.010261990143111367,6.766078152636509,0.02656313002352315,1.9558337999987998,ok,window_mean,Rolling window mean
386,87,0.0008090078733291287,0.013197957273695469,6.779473980158437,0.02844306371207449,1.6791181999979017,ok,window_mean,Rolling window mean
387,88,0.0007406500656580261,0.011146552495758801,7.669653733885089,0.027214886838971535,1.4958614999995916,ok,window_mean,Rolling window mean
388,89,0.0007202177684294283,0.010638616239765286,5.415536163734505,0.026836873298307837,1.6558353999971587,ok,window_mean,Rolling window mean
389,90,0.0007776758598049769,0.012356479776919279,6.174211199829132,0.027886840262119638,1.5169797999988077,ok,window_mean,Rolling window mean
390,91,0.0007123811440683873,0.010780656802502196,6.42769154565931,0.026690469161638718,1.7577909999999974,ok,window_mean,Rolling window mean
391,92,0.0007444573477213928,0.01125765243103021,6.6787605840731565,0.027284745696476497,2.16550400000051,ok,window_mean,Rolling window mean
392,93,0.0007420425677599972,0.010998648630165501,7.452339783706161,0.02724045828836213,1.572749200000544,ok,window_mean,Rolling window mean
393,94,0.0008199713206559592,0.014169580530230057,7.228208680643696,0.028635141359105585,1.8077218999969773,ok,window_mean,Rolling window mean
394,95,0.000804069632222324,0.013158462231705538,8.40970551516766,0.028356121600499672,1.6327858000004198,ok,window_mean,Rolling window mean
395,96,0.0008470534932489677,0.014941552448417392,7.163783827840302,0.029104183432093877,1.716038299997308,ok,window_mean,Rolling window mean
396,97,0.0007657263070141669,0.012844650067537738,7.162989680449806,0.02767176009967864,2.0127107000007527,ok,window_mean,Rolling window mean
397,98,0.0007141294570238794,0.010862677860881033,5.694782759379616,0.02672320072565933,1.711247800001729,ok,window_mean,Rolling window mean
398,99,0.0007000686385246202,0.00940831243060905,5.9291119746350365,0.026458810225038848,1.8572194000007585,ok,window_mean,Rolling window mean
399,100,0.0009376812323991542,0.01618131914555266,7.05773508143338,0.030621581154459582,1.599104000000807,ok,window_mean,Rolling window mean
