,round,model_id,MSE,MAE,MAPE (%),RMSE,runtime_sec,status,strategy,strategy_label
1195,100,user_1,0.00039380032998816676,0.010501185771829095,30.268303013230803,0.019844402988958038,10.193566699999792,ok,fill_zero,Fill with zero
602,1,user_2,0.0003969175561400369,0.00892843950835678,11.949267297564555,0.019922789868390342,10.657393600000432,ok,fill_zero,Fill with zero
608,2,user_2,0.00036973107948096515,0.005544904525289001,6.931851573130155,0.01922839253502396,10.6190985000012,ok,fill_zero,Fill with zero
614,3,user_2,0.0003916471547450194,0.005669746670131159,4.868006657565144,0.019790077178854542,10.471488999999565,ok,fill_zero,Fill with zero
620,4,user_2,0.00036993557631278347,0.003232956336567464,4.080537724636608,0.019233709374761373,9.95216950000031,ok,fill_zero,Fill with zero
626,5,user_2,0.00036261725063834946,0.00390193291146445,4.6819207888377035,0.01904251166832646,10.020353399999294,ok,fill_zero,Fill with zero
632,6,user_2,0.0004131958663039434,0.007226775911831793,6.530881499253689,0.020327219837054534,10.033107600000221,ok,fill_zero,Fill with zero
638,7,user_2,0.00036800654465696746,0.003124415416625144,4.487439273005315,0.019183496674406556,10.01751619999959,ok,fill_zero,Fill with zero
644,8,user_2,0.00036752075062976926,0.0032543818081583686,5.108685758503741,0.019170830723517676,9.870424200000343,ok,fill_zero,Fill with zero
650,9,user_2,0.00036953561040474546,0.003748537820361767,3.6374119999413113,0.019223309038891963,10.104966300001252,ok,fill_zero,Fill with zero
656,10,user_2,0.00038132379424467815,0.006831772279505603,12.80638642703527,0.019527513775303762,9.938713800000187,ok,fill_zero,Fill with zero
662,11,user_2,0.0003688949918457364,0.0036355007467121893,3.9964793974348196,0.019206639264736983,10.301042699999016,ok,fill_zero,Fill with zero
668,12,user_2,0.00038636523878942286,0.007322262322661331,8.119875949057427,0.019656175589097255,10.000569399999222,ok,fill_zero,Fill with zero
674,13,user_2,0.00038127876323703074,0.004559336308677727,5.928990163647437,0.019526360726900206,10.80325300000004,ok,fill_zero,Fill with zero
680,14,user_2,0.000408605673494384,0.006761963459450157,6.019153402316499,0.020213996969782697,10.600067999999737,ok,fill_zero,Fill with zero
686,15,user_2,0.0003995105581480634,0.005462727724731471,3.962147700222291,0.01998776020838912,10.360894800000096,ok,fill_zero,Fill with zero
692,16,user_2,0.0003781770195934895,0.003843772995030677,3.589467882518028,0.019446774015077398,10.350732099999732,ok,fill_zero,Fill with zero
698,17,user_2,0.0003678452053433233,0.004722285178542079,8.10776188090606,0.019179291054241897,10.411640700000135,ok,fill_zero,Fill with zero
704,18,user_2,0.00040109146149460844,0.008698178183424006,14.499552543585596,0.020027267948839363,10.479934300001332,ok,fill_zero,Fill with zero
710,19,user_2,0.0003877590183205343,0.006947190675249373,12.726240252357005,0.01969159765789801,10.491589399998702,ok,fill_zero,Fill with zero
716,20,user_2,0.00038073906232893016,0.0047971281285286195,9.624981166565238,0.019512536030176348,10.776704599998993,ok,fill_zero,Fill with zero
722,21,user_2,0.0003776353509424452,0.004525368412387861,10.403401054954998,0.01943284207064024,10.670957599999383,ok,fill_zero,Fill with zero
728,22,user_2,0.0003920341003682079,0.006587613687336212,13.918600080178582,0.0197998510188387,10.376057299999957,ok,fill_zero,Fill with zero
734,23,user_2,0.00040803065918129503,0.007387281641772193,13.461574283442184,0.020199768790292998,10.165678699999262,ok,fill_zero,Fill with zero
740,24,user_2,0.00037802052971476735,0.004532140506151432,8.964811209943685,0.019442750055348842,10.036062099999981,ok,fill_zero,Fill with zero
746,25,user_2,0.0003926365886801719,0.007689393314249683,14.672111694523911,0.019815059643618838,10.102843999999095,ok,fill_zero,Fill with zero
752,26,user_2,0.0003779166905333549,0.005420498042688555,11.050256412645757,0.019440079488864104,10.138772099999187,ok,fill_zero,Fill with zero
758,27,user_2,0.00040478221394502995,0.007694009217136954,17.123547240451543,0.020119200131839984,10.24733969999943,ok,fill_zero,Fill with zero
764,28,user_2,0.0003744794177687451,0.0047830128811650425,9.440781901236985,0.019351470687488978,9.90174449999904,ok,fill_zero,Fill with zero
770,29,user_2,0.00037242440563880667,0.004700286053092857,7.736839838140395,0.01929830058939923,10.096687799999927,ok,fill_zero,Fill with zero
776,30,user_2,0.00039357914681505525,0.006639522820890392,14.869630168275267,0.019838829270273365,9.984085899999627,ok,fill_zero,Fill with zero
782,31,user_2,0.00039270699703139656,0.006419693001499575,13.273956725600467,0.019816836201356578,10.241615700000693,ok,fill_zero,Fill with zero
788,32,user_2,0.0003912061068629072,0.006668136282244807,12.919418160370991,0.019778930882707164,10.603334100000211,ok,fill_zero,Fill with zero
794,33,user_2,0.0004047984640499483,0.0075510812961122565,15.980325994461179,0.02011960397348686,10.321977799998422,ok,fill_zero,Fill with zero
800,34,user_2,0.0004610878714946792,0.011715334043599732,22.627894584450083,0.021472956747841672,10.334991300000183,ok,fill_zero,Fill with zero
806,35,user_2,0.0005051173975468088,0.01414445425810034,24.269145504765333,0.022474816963588575,10.54915710000023,ok,fill_zero,Fill with zero
812,36,user_2,0.00042249910693816927,0.010177284891932894,17.19715149659652,0.020554783067163938,10.766184900001463,ok,fill_zero,Fill with zero
818,37,user_2,0.0003895506446138315,0.006220794210913805,10.011462315781493,0.019737037381882608,10.300025200000164,ok,fill_zero,Fill with zero
824,38,user_2,0.00040508644491582936,0.007006415684655286,13.664857370509157,0.020126759424105745,10.678834899999856,ok,fill_zero,Fill with zero
830,39,user_2,0.0003932161480294756,0.005930721993900566,10.50527558601436,0.019829678465105673,10.478405399999247,ok,fill_zero,Fill with zero
836,40,user_2,0.0004544205816766089,0.011477649205636563,22.312390179785403,0.021317142906041815,10.111485500001436,ok,fill_zero,Fill with zero
842,41,user_2,0.0004066634274969144,0.006889792233679023,16.69558254792991,0.020165897636775666,10.179728999999497,ok,fill_zero,Fill with zero
848,42,user_2,0.0004636912349336585,0.011967382494213846,22.694397112764825,0.021533491006654228,10.108306699999957,ok,fill_zero,Fill with zero
854,43,user_2,0.0003881823417859555,0.006223170167974789,14.318170246147375,0.01970234356075326,10.006871800000226,ok,fill_zero,Fill with zero
860,44,user_2,0.0003848336927343093,0.005672832411039508,11.929964948481485,0.01961717851104764,10.198816099999021,ok,fill_zero,Fill with zero
866,45,user_2,0.0003950117517130222,0.00713533836493286,15.098188572610852,0.019874902558579304,10.143512399999963,ok,fill_zero,Fill with zero
872,46,user_2,0.0003803734181257182,0.004747735001302138,7.622742305506751,0.01950316431058607,9.932198900000003,ok,fill_zero,Fill with zero
878,47,user_2,0.0003781059859966611,0.004613061326667791,7.4156654368260275,0.01944494756991289,10.208118799999284,ok,fill_zero,Fill with zero
884,48,user_2,0.0003818221689244046,0.005782587362380678,12.839489683155247,0.019540270441434648,10.373329199999716,ok,fill_zero,Fill with zero
890,49,user_2,0.0004001395529811874,0.006789855621607378,13.462877804010551,0.020003488520285342,10.380700100000468,ok,fill_zero,Fill with zero
896,50,user_2,0.00040108451283063837,0.006414945153438576,16.187339541637588,0.02002709446801104,10.54579509999894,ok,fill_zero,Fill with zero
902,51,user_2,0.0004728455667747812,0.012557437215827319,22.81647507013266,0.021745012457452886,10.45612059999985,ok,fill_zero,Fill with zero
908,52,user_2,0.00041325555225643564,0.007320846007701529,17.299951557730143,0.020328687912810204,10.501111200001105,ok,fill_zero,Fill with zero
914,53,user_2,0.00039208663548158466,0.006396012984672271,14.46740135548369,0.019801177628655943,10.330092399999558,ok,fill_zero,Fill with zero
920,54,user_2,0.000392489669850052,0.006439098568256465,11.269041536707306,0.01981135204497795,10.534746499999528,ok,fill_zero,Fill with zero
926,55,user_2,0.000433955531007791,0.010338196410318334,20.224917850091245,0.020831599338691952,10.500379000000976,ok,fill_zero,Fill with zero
932,56,user_2,0.0005023706443094489,0.013866805057031553,25.172438374318816,0.02241362630877585,10.726776499999687,ok,fill_zero,Fill with zero
938,57,user_2,0.000420417880331771,0.00777930023253536,13.21202746975421,0.020504094233390828,10.523854500001107,ok,fill_zero,Fill with zero
944,58,user_2,0.0004138922621212226,0.007792072850824405,16.71019134366729,0.020344342263175347,10.841131499999392,ok,fill_zero,Fill with zero
950,59,user_2,0.00040436243343051665,0.007483760109548401,13.87730934335352,0.020108765089644782,10.206498899999133,ok,fill_zero,Fill with zero
956,60,user_2,0.0003793749438289303,0.0061366259562685,11.406893268944273,0.019477549738838567,10.233660300000338,ok,fill_zero,Fill with zero
962,61,user_2,0.0004046714677296824,0.007295461887700127,14.310988880541442,0.02011644769161997,10.151396499999464,ok,fill_zero,Fill with zero
968,62,user_2,0.000389679194131079,0.006095296822235176,13.058466017357667,0.019740293668815544,9.929251800000202,ok,fill_zero,Fill with zero
974,63,user_2,0.0004310266522287691,0.009453018770514476,19.86813186930484,0.02076118137844687,9.921084799998425,ok,fill_zero,Fill with zero
980,64,user_2,0.0003997912327119913,0.007027851145322776,12.458532783720635,0.01999478013662544,10.140802199999598,ok,fill_zero,Fill with zero
986,65,user_2,0.0004804885187951552,0.012735969650975534,23.846999390983086,0.02192004833012818,10.488269299999956,ok,fill_zero,Fill with zero
992,66,user_2,0.000487872980368297,0.013220987306115066,24.311729105796474,0.02208784689299292,9.96605930000078,ok,fill_zero,Fill with zero
998,67,user_2,0.0004109271691926957,0.007227484279047308,9.099569126902589,0.020271338613734806,10.154726599999776,ok,fill_zero,Fill with zero
1004,68,user_2,0.0003843933252565848,0.005260696041838669,7.275005711116162,0.019605951271401877,10.48187820000021,ok,fill_zero,Fill with zero
1010,69,user_2,0.00041079130493182765,0.008238100634124558,15.700226570483991,0.020267987194880197,10.602032400000098,ok,fill_zero,Fill with zero
1016,70,user_2,0.00038472822100314177,0.005953564859773589,12.681556617053873,0.01961449007757127,10.597837399998753,ok,fill_zero,Fill with zero
1022,71,user_2,0.0004177059399409945,0.008467339182234322,17.64121369104029,0.02043785556121274,10.584644100001242,ok,fill_zero,Fill with zero
1028,72,user_2,0.0003828753236279605,0.005512209234582379,11.845098453372353,0.01956720019900549,10.218471300000601,ok,fill_zero,Fill with zero
1034,73,user_2,0.0004295268355683454,0.009682239237913599,19.30732336255234,0.020725029205488358,10.367372400000022,ok,fill_zero,Fill with zero
1040,74,user_2,0.00040814098883238086,0.00727337125758481,13.36942555707003,0.02020249956892416,10.620018300000083,ok,fill_zero,Fill with zero
1046,75,user_2,0.00040293808124910487,0.006881975067782573,12.533077083616046,0.020073317644303465,10.298922699999821,ok,fill_zero,Fill with zero
1052,76,user_2,0.0004075797662556796,0.007397274682715445,15.091639247366794,0.02018860486154701,10.517947300000742,ok,fill_zero,Fill with zero
1058,77,user_2,0.00038757603614081467,0.0055211647029741505,10.707377069674164,0.019686950910204826,9.955609299999196,ok,fill_zero,Fill with zero
1064,78,user_2,0.0004196260962745833,0.007840664502833834,18.67217895319626,0.020484777183913505,10.0382838000005,ok,fill_zero,Fill with zero
1070,79,user_2,0.000402505284637464,0.007219687489919234,14.863451916734185,0.020062534352306143,10.037071099999594,ok,fill_zero,Fill with zero
1076,80,user_2,0.0003799525761428946,0.005351856823555225,10.468082753308884,0.019492372255395046,10.219720999999481,ok,fill_zero,Fill with zero
1082,81,user_2,0.00040468059321160764,0.006677787895487398,11.307415035083919,0.0201166745067769,10.030999599999632,ok,fill_zero,Fill with zero
1088,82,user_2,0.0004065041558024421,0.0076524773824224466,16.6421210247794,0.02016194821445691,10.267798400000174,ok,fill_zero,Fill with zero
1094,83,user_2,0.00039217948621191436,0.0065948682451722794,14.483513696008869,0.01980352206583249,10.457707700001265,ok,fill_zero,Fill with zero
1100,84,user_2,0.00041552105543244934,0.008517282503970505,18.026685710003036,0.02038433357832552,9.964521100000638,ok,fill_zero,Fill with zero
1106,85,user_2,0.00042896895411947646,0.008617581058817776,16.88814149029485,0.02071156570903022,9.785640899999635,ok,fill_zero,Fill with zero
1112,86,user_2,0.0005092590289711743,0.012767978462590918,27.8338751208681,0.02256676824383975,10.479249800000616,ok,fill_zero,Fill with zero
1118,87,user_2,0.0004274983562545824,0.007516343837975726,6.850167932525716,0.020676033378155066,10.608080300000438,ok,fill_zero,Fill with zero
1124,88,user_2,0.0004220189394662989,0.008025194009963064,14.287419418510003,0.020543099558399138,10.425053000000844,ok,fill_zero,Fill with zero
1130,89,user_2,0.0004132116557042819,0.007268224213152885,10.706728709851971,0.020327608214059073,10.056550299999799,ok,fill_zero,Fill with zero
1136,90,user_2,0.0004508728689808067,0.010802693874336846,21.495774551490655,0.021233767187684965,10.612117200000284,ok,fill_zero,Fill with zero
1142,91,user_2,0.0003907728801273233,0.006148674286511644,12.441782264750408,0.019767976126233138,10.128441200000452,ok,fill_zero,Fill with zero
1148,92,user_2,0.0003929043816366266,0.006084555751595542,13.21305362111895,0.019821815800693605,10.647550900001079,ok,fill_zero,Fill with zero
1154,93,user_2,0.0004271403341377679,0.007893901592489686,11.390897775721193,0.0206673736632831,10.190791600000011,ok,fill_zero,Fill with zero
1160,94,user_2,0.0004169456684189376,0.007993813649692698,17.224353637259156,0.020419247498841324,10.049174300000232,ok,fill_zero,Fill with zero
1166,95,user_2,0.0004036303225826175,0.007060645463816273,12.853208468457378,0.020090553068111826,10.180285399999775,ok,fill_zero,Fill with zero
1172,96,user_2,0.0003973638100965071,0.007078085833996979,13.812285178125286,0.01993398630722182,10.222004400000515,ok,fill_zero,Fill with zero
1178,97,user_2,0.0004336824805551001,0.008180310653490737,11.548151826363817,0.020825044551095205,10.00062269999944,ok,fill_zero,Fill with zero
1184,98,user_2,0.00042275295602282284,0.008540136147748543,15.519159922961826,0.020560957079446055,9.918697999999495,ok,fill_zero,Fill with zero
1190,99,user_2,0.00042771538828326736,0.007809301111381463,7.942037229932073,0.020681281108366267,9.94002989999899,ok,fill_zero,Fill with zero
1196,100,user_2,0.00041883072667980235,0.008029688384420464,17.483646177389886,0.020465354301350425,10.153127499999755,ok,fill_zero,Fill with zero
603,1,user_3,0.00029998966702698407,0.0037580828437348856,1.9249243672928764,0.01732020978588262,10.594673300000068,ok,fill_zero,Fill with zero
609,2,user_3,0.00029351908018819756,0.003296301936796202,2.4205505791006914,0.017132398553273198,10.38299520000146,ok,fill_zero,Fill with zero
615,3,user_3,0.00030260538580294613,0.0034742584693375424,1.937481122515842,0.017395556495925796,10.530600799998865,ok,fill_zero,Fill with zero
621,4,user_3,0.0003092012405763735,0.0055062352095117196,3.430953260725626,0.0175841189877791,10.108481100000063,ok,fill_zero,Fill with zero
627,5,user_3,0.00029818337214007943,0.004683006864259147,3.5553818246161413,0.017267986916258634,9.96365970000079,ok,fill_zero,Fill with zero
633,6,user_3,0.00029643228516421284,0.0024527234471388303,1.664648584341291,0.017217208982997587,10.337841200000184,ok,fill_zero,Fill with zero
639,7,user_3,0.00029823517153469746,0.004872064541548766,3.9689064376485983,0.017269486718912565,9.710800700000618,ok,fill_zero,Fill with zero
645,8,user_3,0.00029661037856038025,0.004538578239316291,3.2820631205168342,0.017222380165365654,9.859084699999585,ok,fill_zero,Fill with zero
651,9,user_3,0.0002925782786560463,0.002877043149044481,1.8542587023092405,0.01710491972083021,10.188112800000454,ok,fill_zero,Fill with zero
657,10,user_3,0.00029616817483918775,0.003272376765603614,1.8698782867710513,0.01720953732205453,10.189130099999602,ok,fill_zero,Fill with zero
663,11,user_3,0.00029397181914502473,0.003633379199808737,2.54042852421174,0.017145606409369858,9.926671799999895,ok,fill_zero,Fill with zero
669,12,user_3,0.00033416213598430876,0.008420164579904734,6.65408705705098,0.018280102187468995,10.265787500000442,ok,fill_zero,Fill with zero
675,13,user_3,0.00032492346667819594,0.0060310720068523695,4.03484790979419,0.018025633599909767,10.818535399999746,ok,fill_zero,Fill with zero
681,14,user_3,0.0002911088150025973,0.003526382104552599,2.908778842550027,0.017061911235339296,10.550825899999836,ok,fill_zero,Fill with zero
687,15,user_3,0.00030382791108826495,0.004163154859023585,2.7345754459763247,0.01743066008756596,10.711606799999572,ok,fill_zero,Fill with zero
693,16,user_3,0.00032678021892591726,0.007737903229323562,6.01203988621952,0.018077063337995948,10.90462049999951,ok,fill_zero,Fill with zero
699,17,user_3,0.00035258161478941315,0.009890254266096334,8.372572782454927,0.01877715672804094,10.402425599999333,ok,fill_zero,Fill with zero
705,18,user_3,0.0003000467860622918,0.0036076649226057067,2.453598891768311,0.017321858620318195,10.44667169999957,ok,fill_zero,Fill with zero
711,19,user_3,0.00029779950408878825,0.005090799544574269,5.338002019683126,0.017256868316377346,10.487624600000345,ok,fill_zero,Fill with zero
717,20,user_3,0.0003448429386757061,0.009545355841735504,8.405118369160927,0.018569947190977848,10.463566999998875,ok,fill_zero,Fill with zero
723,21,user_3,0.0003288608365787027,0.008460519093469626,7.7938905485953445,0.01813452057758083,10.799076100000093,ok,fill_zero,Fill with zero
729,22,user_3,0.0003904713677284139,0.011940311450740726,12.907467394443223,0.01976034837062378,10.078545899999881,ok,fill_zero,Fill with zero
735,23,user_3,0.0002947059129303901,0.00423415754945579,4.693345267488491,0.017167000696988104,9.98066900000049,ok,fill_zero,Fill with zero
741,24,user_3,0.0002949479193657609,0.003310648708111757,2.3473433673904855,0.017174047844517055,10.25813720000042,ok,fill_zero,Fill with zero
747,25,user_3,0.0003570285522029998,0.010425341911461977,10.663602742576991,0.018895199183999088,9.926199400000769,ok,fill_zero,Fill with zero
753,26,user_3,0.00029309143855674175,0.003571225162210162,3.9352414145027446,0.017119913509032157,10.026138100000026,ok,fill_zero,Fill with zero
759,27,user_3,0.0003009648058483886,0.00499866867509503,4.785344689531346,0.017348337264659935,10.287013700000898,ok,fill_zero,Fill with zero
765,28,user_3,0.0003016967077017882,0.004701964199034177,3.8102734870977715,0.017369418749681526,10.325604499999827,ok,fill_zero,Fill with zero
771,29,user_3,0.00031046162975661366,0.005959536940183737,6.921518562087129,0.01761992138905885,10.110512900000685,ok,fill_zero,Fill with zero
777,30,user_3,0.00034294657206444096,0.009447647236635078,9.356854104831521,0.018518816702598494,10.23433660000046,ok,fill_zero,Fill with zero
783,31,user_3,0.0002985492561627484,0.00548596767422341,5.404098124468822,0.017278577955455374,10.733443399998578,ok,fill_zero,Fill with zero
789,32,user_3,0.0003173620926142786,0.00756368649843459,7.949041657350034,0.017814659486340978,10.599135200000092,ok,fill_zero,Fill with zero
795,33,user_3,0.00030292934016374197,0.0058878966014439095,6.478621504076225,0.01740486541642141,10.440258800001175,ok,fill_zero,Fill with zero
801,34,user_3,0.00034064119916773453,0.008722292333602026,10.129776387844826,0.018456467678505943,10.480637200000274,ok,fill_zero,Fill with zero
807,35,user_3,0.00029557531206218053,0.00491018022111693,5.054486054843089,0.01719230386138462,10.659667999998419,ok,fill_zero,Fill with zero
813,36,user_3,0.00030474643695174123,0.006102713257703667,6.616949236199854,0.017456988198189895,10.496181800001068,ok,fill_zero,Fill with zero
819,37,user_3,0.0002961769187139099,0.0038475716053850305,3.205296057135614,0.017209791361719348,10.453923700000814,ok,fill_zero,Fill with zero
825,38,user_3,0.00030478755142263595,0.005549308627670394,5.685281347398497,0.01745816575195218,10.487633999999161,ok,fill_zero,Fill with zero
831,39,user_3,0.00039929004783376604,0.01203747758248058,13.483398995833666,0.019982243313346127,10.621348599999692,ok,fill_zero,Fill with zero
837,40,user_3,0.000402204820291143,0.012243626800115292,13.839738409291256,0.020055044759140852,10.172000700000353,ok,fill_zero,Fill with zero
843,41,user_3,0.00037829480907748155,0.011644420073427732,11.283985728939468,0.019449802288904677,10.155586299999413,ok,fill_zero,Fill with zero
849,42,user_3,0.0003262019809408247,0.008314249802130348,8.497072770870108,0.018061062564002837,9.943622000000687,ok,fill_zero,Fill with zero
855,43,user_3,0.0003317723362339321,0.008658026598175377,9.249899922636732,0.018214618750715925,10.180568100000528,ok,fill_zero,Fill with zero
861,44,user_3,0.0003018802441410094,0.005269260568668865,6.037253685658934,0.01737470126767679,10.034678099998928,ok,fill_zero,Fill with zero
867,45,user_3,0.00032539985684981677,0.008300478398522368,7.799431597644733,0.018038843001972626,9.746702300000834,ok,fill_zero,Fill with zero
873,46,user_3,0.0003111137871926823,0.006210766477901792,7.3732471536345905,0.017638417933382868,10.039767299998857,ok,fill_zero,Fill with zero
879,47,user_3,0.00029030754508238825,0.003700337140383835,3.8183049080668345,0.01703841380769901,10.151641499998732,ok,fill_zero,Fill with zero
885,48,user_3,0.00040061428049663485,0.012547119531998538,13.444861217024135,0.020015351120992977,10.007768899999064,ok,fill_zero,Fill with zero
891,49,user_3,0.00030816071751066317,0.005710236562326,7.122785511142485,0.017554507042656115,10.478664199999912,ok,fill_zero,Fill with zero
897,50,user_3,0.0002912784730661536,0.0038034630489691586,3.531526012429673,0.017066882347580463,10.600728700001127,ok,fill_zero,Fill with zero
903,51,user_3,0.00034003569661676664,0.009384208336379055,9.534480338990718,0.018440056849607776,10.511657700000796,ok,fill_zero,Fill with zero
909,52,user_3,0.0003050142881745301,0.005634540562710419,6.718783272159966,0.017464658261029047,10.422816199999943,ok,fill_zero,Fill with zero
915,53,user_3,0.0002970851000875939,0.004925086638680022,5.429951898860979,0.017236156766738748,10.6508632999994,ok,fill_zero,Fill with zero
921,54,user_3,0.00035105503806779454,0.00895421803981513,11.018663145302025,0.01873646279498333,10.422389400000611,ok,fill_zero,Fill with zero
927,55,user_3,0.0003128078141594283,0.0060821194016142275,6.661737763962446,0.017686373685960283,10.439908599999399,ok,fill_zero,Fill with zero
933,56,user_3,0.0003385651535022605,0.008901363608645402,9.757902719147486,0.018400140040289382,10.626331600000412,ok,fill_zero,Fill with zero
939,57,user_3,0.00030364721085220694,0.005266218176574816,5.123843418943601,0.01742547591465458,10.674094799998784,ok,fill_zero,Fill with zero
945,58,user_3,0.0003131319032757365,0.006598340045910474,7.777279149153792,0.01769553342727301,10.246876899998824,ok,fill_zero,Fill with zero
951,59,user_3,0.0003038823890500225,0.004807782221112436,5.811701865033,0.01743222272259113,9.788704799999323,ok,fill_zero,Fill with zero
957,60,user_3,0.0003098483796577504,0.005823695691683897,6.761940441752964,0.0176025106066649,10.07871349999914,ok,fill_zero,Fill with zero
963,61,user_3,0.0002990967525746605,0.0047411795270294165,4.34039208671468,0.017294413912436017,9.972306600000593,ok,fill_zero,Fill with zero
969,62,user_3,0.00030583283959458534,0.005449018020333971,6.568352702078039,0.01748807706966622,9.934614800000418,ok,fill_zero,Fill with zero
975,63,user_3,0.00030008966204645495,0.005148791888612487,5.570149146674924,0.01732309620265543,10.028313000000708,ok,fill_zero,Fill with zero
981,64,user_3,0.0002947213918506891,0.004170985918217659,4.724470484760668,0.017167451524634898,9.909780899999532,ok,fill_zero,Fill with zero
987,65,user_3,0.0003008903164352965,0.005313281997105814,5.956477356739807,0.017346190257093816,10.089553499999965,ok,fill_zero,Fill with zero
993,66,user_3,0.0003003035434038674,0.004747607380336761,4.876085867224874,0.017329268403595905,10.025138400000287,ok,fill_zero,Fill with zero
999,67,user_3,0.00031298337302735333,0.006931265752463063,7.621155740473213,0.01769133610068367,9.981326099999933,ok,fill_zero,Fill with zero
1005,68,user_3,0.0003184972303554444,0.006745774832033329,7.342697202776423,0.017846490701408063,10.492188300000635,ok,fill_zero,Fill with zero
1011,69,user_3,0.00035062944810806756,0.009862996605958768,10.552287703710888,0.01872510208538441,10.661359600000651,ok,fill_zero,Fill with zero
1017,70,user_3,0.0003204291415550056,0.006624098273007984,5.278185234571504,0.0179005346723221,10.605087699999785,ok,fill_zero,Fill with zero
1023,71,user_3,0.0003318095259291924,0.007983205798219942,9.382695668052499,0.018215639597038376,10.569463600000745,ok,fill_zero,Fill with zero
1029,72,user_3,0.00031543440835350023,0.007094438068716546,7.477990227418879,0.017760473201846292,10.654670100000658,ok,fill_zero,Fill with zero
1035,73,user_3,0.0002976723063849428,0.004554424239833165,5.204993097066582,0.017253182500192327,10.398502300000473,ok,fill_zero,Fill with zero
1041,74,user_3,0.0003635603336178167,0.010226445635239077,11.598497800504905,0.01906725815679372,10.426526599998397,ok,fill_zero,Fill with zero
1047,75,user_3,0.000297936247915151,0.00459007093083105,5.309906597590403,0.01726082987330421,10.552289299999757,ok,fill_zero,Fill with zero
1053,76,user_3,0.00030822169865812974,0.006161726084970343,7.0644059245991135,0.017556243865307002,10.597138000000996,ok,fill_zero,Fill with zero
1059,77,user_3,0.0003066220845096509,0.005792742970154998,6.754168851135622,0.01751062775886835,10.044203300001755,ok,fill_zero,Fill with zero
1065,78,user_3,0.00030298625049045346,0.005541417635199356,5.221903334375897,0.017406500236706212,10.431974799999807,ok,fill_zero,Fill with zero
1071,79,user_3,0.0003006455118298451,0.00500809046106769,5.628328885151001,0.017339132383999065,9.895282499999666,ok,fill_zero,Fill with zero
1077,80,user_3,0.00034746354701647856,0.009150622354753987,9.66532157853407,0.018640374111494613,10.03831419999915,ok,fill_zero,Fill with zero
1083,81,user_3,0.0003534963121404272,0.007865399624213518,5.044817168349772,0.01880149760365985,10.192471599999408,ok,fill_zero,Fill with zero
1089,82,user_3,0.0003065885908692058,0.005864060848964063,6.582900555885746,0.017509671352404242,10.289077400000679,ok,fill_zero,Fill with zero
1095,83,user_3,0.00029899409276589996,0.005176479908526508,5.833957838005428,0.017291445652862572,10.256620599999223,ok,fill_zero,Fill with zero
1101,84,user_3,0.00029726055203211266,0.004899180126971667,5.373970908571643,0.0172412456635857,9.851280700000643,ok,fill_zero,Fill with zero
1107,85,user_3,0.00035766200587917325,0.008886076903754855,11.243394582369591,0.018911954047088134,10.304599499999313,ok,fill_zero,Fill with zero
1113,86,user_3,0.0003074768776613331,0.0059713552145113915,6.196622380025212,0.01753501861023629,10.234803699999247,ok,fill_zero,Fill with zero
1119,87,user_3,0.0003109871487210471,0.0055513970952364424,5.136610067838771,0.01763482772019753,10.421981499999674,ok,fill_zero,Fill with zero
1125,88,user_3,0.0003150112139185913,0.0063286390195683865,7.606463515085991,0.01774855526285425,10.566668399998889,ok,fill_zero,Fill with zero
1131,89,user_3,0.00032835077946383835,0.008079903261094236,8.822071751591375,0.01812045196632353,10.414801400000215,ok,fill_zero,Fill with zero
1137,90,user_3,0.00030815380361309786,0.006498912311949978,6.847738442233905,0.017554310114985944,10.276717500000814,ok,fill_zero,Fill with zero
1143,91,user_3,0.00029690506199090647,0.004677249390192703,4.6291782942004485,0.01723093328844687,10.881829399999333,ok,fill_zero,Fill with zero
1149,92,user_3,0.0003611741090102027,0.01019852358157523,11.171069310312182,0.01900458126374277,10.329948500000683,ok,fill_zero,Fill with zero
1155,93,user_3,0.0002963953836212324,0.0039323769883428325,3.4368565674095435,0.017216137302578427,10.105562300001111,ok,fill_zero,Fill with zero
1161,94,user_3,0.000310372748863047,0.005773079591845674,5.730160625394495,0.017617399037969453,10.543571099999099,ok,fill_zero,Fill with zero
1167,95,user_3,0.0003416526284678581,0.009185615585407396,9.752913576417939,0.01848384777225397,10.240110900000218,ok,fill_zero,Fill with zero
1173,96,user_3,0.0003069580673067642,0.0059416192322727344,6.389035150501686,0.01752021881446588,10.074474400000327,ok,fill_zero,Fill with zero
1179,97,user_3,0.00030855073952914234,0.006410971400876515,6.843400626929248,0.017565612415430962,9.90128840000034,ok,fill_zero,Fill with zero
1185,98,user_3,0.00031680525301121807,0.0068157481723371376,7.8280677482021765,0.01779902393422791,10.157786399999168,ok,fill_zero,Fill with zero
1191,99,user_3,0.0003033635138708359,0.0055731985897683025,6.294282605296603,0.01741733371876522,10.15475780000088,ok,fill_zero,Fill with zero
1197,100,user_3,0.00032463055250326754,0.007433276493230034,8.829936964248464,0.018017506833723346,10.150738399999682,ok,fill_zero,Fill with zero
604,1,user_4,0.0007862254746771643,0.008528852422189322,2.622532926138817,0.028039712457105626,10.719982800001162,ok,fill_zero,Fill with zero
610,2,user_4,0.0007989534605253342,0.00795620925203815,1.9113318182371184,0.02826576481408798,10.760322199999791,ok,fill_zero,Fill with zero
